library,r1_file,r2_file,lab,cruise_id,sample_type
MP_E295_2B_NO20,MP_E295_2B_NO20_R1.fastq.gz,MP_E295_2B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E295_3B_NO20,MP_E295_3B_NO20_R1.fastq.gz,MP_E295_3B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E296_1B_NO20,MP_E296_1B_NO20_R1.fastq.gz,MP_E296_1B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E296_2B_NO20,MP_E296_2B_NO20_R1.fastq.gz,MP_E296_2B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E296_3B_NO20,MP_E296_3B_NO20_R1.fastq.gz,MP_E296_3B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E297_1B_NO20,MP_E297_1B_NO20_R1.fastq.gz,MP_E297_1B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E297_2B_NO20,MP_E297_2B_NO20_R1.fastq.gz,MP_E297_2B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E297_3B_NO20,MP_E297_3B_NO20_R1.fastq.gz,MP_E297_3B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E298_1B_NO20,MP_E298_1B_NO20_R1.fastq.gz,MP_E298_1B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E298_2B_NO20,MP_E298_2B_NO20_R1.fastq.gz,MP_E298_2B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E298_3B_NO20,MP_E298_3B_NO20_R1.fastq.gz,MP_E298_3B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E299_1B_NO20,MP_E299_1B_NO20_R1.fastq.gz,MP_E299_1B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E299_2B_NO20,MP_E299_2B_NO20_R1.fastq.gz,MP_E299_2B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E299_3B_NO20,MP_E299_3B_NO20_R1.fastq.gz,MP_E299_3B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E30_1B_DY20,MP_E30_1B_DY20_R1.fastq.gz,MP_E30_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E30_2B_DY20,MP_E30_2B_DY20_R1.fastq.gz,MP_E30_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E300_1B_NO20,MP_E300_1B_NO20_R1.fastq.gz,MP_E300_1B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E300_2B_NO20,MP_E300_2B_NO20_R1.fastq.gz,MP_E300_2B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E300_3B_NO20,MP_E300_3B_NO20_R1.fastq.gz,MP_E300_3B_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E301_NC_NO20,MP_E301_NC_NO20_R1.fastq.gz,MP_E301_NC_NO20_R2.fastq.gz,PMEL,NO20,sample
MP_E31_1B_DY20,MP_E31_1B_DY20_R1.fastq.gz,MP_E31_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E31_2B_DY20,MP_E31_2B_DY20_R1.fastq.gz,MP_E31_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E32_1B_DY20,MP_E32_1B_DY20_R1.fastq.gz,MP_E32_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E32_2B_DY20,MP_E32_2B_DY20_R1.fastq.gz,MP_E32_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E33_1B_DY20,MP_E33_1B_DY20_R1.fastq.gz,MP_E33_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E33_2B_DY20,MP_E33_2B_DY20_R1.fastq.gz,MP_E33_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E34_1B_DY20,MP_E34_1B_DY20_R1.fastq.gz,MP_E34_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E34_2B_DY20,MP_E34_2B_DY20_R1.fastq.gz,MP_E34_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E35_1B_DY20,MP_E35_1B_DY20_R1.fastq.gz,MP_E35_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E35_2B_DY20,MP_E35_2B_DY20_R1.fastq.gz,MP_E35_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E36_1B_DY20,MP_E36_1B_DY20_R1.fastq.gz,MP_E36_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E36_2B_DY20,MP_E36_2B_DY20_R1.fastq.gz,MP_E36_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E37_1B_DY20,MP_E37_1B_DY20_R1.fastq.gz,MP_E37_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E37_2B_DY20,MP_E37_2B_DY20_R1.fastq.gz,MP_E37_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E38_1B_DY20,MP_E38_1B_DY20_R1.fastq.gz,MP_E38_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E38_2B_DY20,MP_E38_2B_DY20_R1.fastq.gz,MP_E38_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E39_1B_DY20,MP_E39_1B_DY20_R1.fastq.gz,MP_E39_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E39_2B_DY20,MP_E39_2B_DY20_R1.fastq.gz,MP_E39_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E40_1B_DY20,MP_E40_1B_DY20_R1.fastq.gz,MP_E40_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E40_2B_DY20,MP_E40_2B_DY20_R1.fastq.gz,MP_E40_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E41_NC_DY20,MP_E41_NC_DY20_R1.fastq.gz,MP_E41_NC_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E42_1B_DY20,MP_E42_1B_DY20_R1.fastq.gz,MP_E42_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E42_2B_DY20,MP_E42_2B_DY20_R1.fastq.gz,MP_E42_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E43_1B_DY20,MP_E43_1B_DY20_R1.fastq.gz,MP_E43_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E43_2B_DY20,MP_E43_2B_DY20_R1.fastq.gz,MP_E43_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E44_X_DY20,MP_E44_X_DY20_R1.fastq.gz,MP_E44_X_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E45_1B_DY20,MP_E45_1B_DY20_R1.fastq.gz,MP_E45_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E45_2B_DY20,MP_E45_2B_DY20_R1.fastq.gz,MP_E45_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E46_1B_DY20,MP_E46_1B_DY20_R1.fastq.gz,MP_E46_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E46_2B_DY20,MP_E46_2B_DY20_R1.fastq.gz,MP_E46_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E47_1B_DY20,MP_E47_1B_DY20_R1.fastq.gz,MP_E47_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E47_2B_DY20,MP_E47_2B_DY20_R1.fastq.gz,MP_E47_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E48_1B_DY20,MP_E48_1B_DY20_R1.fastq.gz,MP_E48_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E48_2B_DY20,MP_E48_2B_DY20_R1.fastq.gz,MP_E48_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E49_1B_DY20,MP_E49_1B_DY20_R1.fastq.gz,MP_E49_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E49_2B_DY20,MP_E49_2B_DY20_R1.fastq.gz,MP_E49_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E50_1B_DY20,MP_E50_1B_DY20_R1.fastq.gz,MP_E50_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E50_2B_DY20,MP_E50_2B_DY20_R1.fastq.gz,MP_E50_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E51_1B_DY20,MP_E51_1B_DY20_R1.fastq.gz,MP_E51_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E51_2B_DY20,MP_E51_2B_DY20_R1.fastq.gz,MP_E51_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E52_1B_DY20,MP_E52_1B_DY20_R1.fastq.gz,MP_E52_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E52_2B_DY20,MP_E52_2B_DY20_R1.fastq.gz,MP_E52_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E53_1B_DY20,MP_E53_1B_DY20_R1.fastq.gz,MP_E53_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E53_2B_DY20,MP_E53_2B_DY20_R1.fastq.gz,MP_E53_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E54_1B_DY20,MP_E54_1B_DY20_R1.fastq.gz,MP_E54_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E54_2B_DY20,MP_E54_2B_DY20_R1.fastq.gz,MP_E54_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E55_1B_DY20,MP_E55_1B_DY20_R1.fastq.gz,MP_E55_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E55_2B_DY20,MP_E55_2B_DY20_R1.fastq.gz,MP_E55_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E56_NC_DY20,MP_E56_NC_DY20_R1.fastq.gz,MP_E56_NC_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E57_1B_DY20,MP_E57_1B_DY20_R1.fastq.gz,MP_E57_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E57_2B_DY20,MP_E57_2B_DY20_R1.fastq.gz,MP_E57_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E58_1B_DY20,MP_E58_1B_DY20_R1.fastq.gz,MP_E58_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E58_2B_DY20,MP_E58_2B_DY20_R1.fastq.gz,MP_E58_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E59_1B_DY20,MP_E59_1B_DY20_R1.fastq.gz,MP_E59_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E59_2B_DY20,MP_E59_2B_DY20_R1.fastq.gz,MP_E59_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E60_1B_DY20,MP_E60_1B_DY20_R1.fastq.gz,MP_E60_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E60_2B_DY20,MP_E60_2B_DY20_R1.fastq.gz,MP_E60_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E61_1B_DY20,MP_E61_1B_DY20_R1.fastq.gz,MP_E61_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E61_2B_DY20,MP_E61_2B_DY20_R1.fastq.gz,MP_E61_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E62_1B_DY20,MP_E62_1B_DY20_R1.fastq.gz,MP_E62_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E62_2B_DY20,MP_E62_2B_DY20_R1.fastq.gz,MP_E62_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E63_1B_DY20,MP_E63_1B_DY20_R1.fastq.gz,MP_E63_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E63_2B_DY20,MP_E63_2B_DY20_R1.fastq.gz,MP_E63_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E64_1B_DY20,MP_E64_1B_DY20_R1.fastq.gz,MP_E64_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E64_2B_DY20,MP_E64_2B_DY20_R1.fastq.gz,MP_E64_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E65_1B_DY20,MP_E65_1B_DY20_R1.fastq.gz,MP_E65_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E65_2B_DY20,MP_E65_2B_DY20_R1.fastq.gz,MP_E65_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E66_1B_DY20,MP_E66_1B_DY20_R1.fastq.gz,MP_E66_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E66_2B_DY20,MP_E66_2B_DY20_R1.fastq.gz,MP_E66_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E67_1B_DY20,MP_E67_1B_DY20_R1.fastq.gz,MP_E67_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E67_2B_DY20,MP_E67_2B_DY20_R1.fastq.gz,MP_E67_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E68_1B_DY20,MP_E68_1B_DY20_R1.fastq.gz,MP_E68_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E68_2B_DY20,MP_E68_2B_DY20_R1.fastq.gz,MP_E68_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E69_2B_DY20,MP_E69_2B_DY20_R1.fastq.gz,MP_E69_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E70_1B_DY20,MP_E70_1B_DY20_R1.fastq.gz,MP_E70_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E70_2B_DY20,MP_E70_2B_DY20_R1.fastq.gz,MP_E70_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E71_1B_DY20,MP_E71_1B_DY20_R1.fastq.gz,MP_E71_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E71_2B_DY20,MP_E71_2B_DY20_R1.fastq.gz,MP_E71_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E72_1B_DY20,MP_E72_1B_DY20_R1.fastq.gz,MP_E72_1B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E72_2B_DY20,MP_E72_2B_DY20_R1.fastq.gz,MP_E72_2B_DY20_R2.fastq.gz,PMEL,DY2012,sample
MP_E73_NC_DY20,MP_E73_NC_DY20_R1.fastq.gz,MP_E73_NC_DY20_R2.fastq.gz,PMEL,DY2012,sample
